ID,Title,Authors,Year,cited_in,context
2025571827,fostering alphabet knowledge development a comparison of two instructional approaches,"shayne b piasta, david j purpura, richard k wagner",2010,2171995590,"84 % of the variance, respectively (Alloway et al., 2005; DeSmedt, Taylor, Archibald, & Ansari, 2010; Piasta et al., 2010; Simmons et al., 2008)."
2025571827,fostering alphabet knowledge development a comparison of two instructional approaches,"shayne b piasta, david j purpura, richard k wagner",2010,2002234713,"Letter naming abilities have been found to uniquely predict later literacy skills (Piasta, Purpura, & Wagner 2009; Schatschneider, Francis, Carlson, Fletcher, & Foorman 2004) and help children acquire letter sound knowledge (Evans, Bell, Shaw, Moretti, & Page 2006; Justice, Pence, Bowles, & Wiggins 2006; McBride-Chang 1999; Piasta et al. 2009)."
2025792739,the interaction between phonological processing syntactic awareness and reading a longitudinal study from kindergarten to grade 1,monique plaza,2001,1104101878,"In fact, when assessed before the boost in phonemic awareness provided by the beginning of learning to read, tasks requiring the manipulation of phonemes have been shown to be very difficult for young French-speaking children (Bruck et al., 1997; Plaza, 2001; Plaza & Cohen, 2003).
Other studies have also reported that only the syllabic awareness of French kindergartners predicted a significant and unique portion of variance in their firstgrade reading ability, while their phonemic awareness did not (Bruck et al., 1997; Plaza, 2001; Plaza & Cohen, 2007)."
2025906861,prediction of reading disabilities in kindergarten and first grade,"rollanda e oconnor, joseph r jenkins",1999,985294120,"Of the many language and cognitive variables that appear to contribute to a young person’s school success, early reading ability has been recognized as a very powerful and potent variable (O’Connor and Jenkins 1999)."
2025906861,prediction of reading disabilities in kindergarten and first grade,"rollanda e oconnor, joseph r jenkins",1999,2103778263,’s (2003) finding corroborates with O’Connor and Jenkins’ (1999) finding that the timed
2025906861,prediction of reading disabilities in kindergarten and first grade,"rollanda e oconnor, joseph r jenkins",1999,2006701695,"Language Development-2: Primary (TOLD-2:P,  Newcomer & Hammill, 1988 ) were administered.Vocabulary and Grammar Test of Language Development-2: Primary ( Newcomer & Hammill, 1988 )"
2026268059,early positive predictors of later reading comprehension for african american students a preliminary investigation,"holly k craig, carol mcdonald connor, julie a washington",2003,2143210157,"These foundational skills and understandings ideally develop in home and preschool contexts that include frequent interaction with print, attention to letter names and sounds, opportunities to engage in extended talk, such as narrative, and exposure to domains of knowledge and the networks of words associated with these domains (Craig et al., 2003; Dickinson & Tabors, 2001; Farver, Xu, & Eppe, 2006; Hoff, 2006)."
2026352347,temporal processing deficits of language learning impaired children ameliorated by training,"michael m merzenich, william m jenkins, paul c johnston, christoph e schreiner, steven l miller, paula tallal",1996,2103847816,"The results of the latter study documented that adults with reading disability also experienced auditory temporal processing deficits, which were similar in nature to the types of deficits that Tallal found for children with reading disabilities. Stein and McAnally (1995) also studied"
2026352347,temporal processing deficits of language learning impaired children ameliorated by training,"michael m merzenich, william m jenkins, paul c johnston, christoph e schreiner, steven l miller, paula tallal",1996,2126110190,"Intensive training was hierarchically structured from low-level perception of simple tones through the comprehension of spoken passages [12,13]."
2026352347,temporal processing deficits of language learning impaired children ameliorated by training,"michael m merzenich, william m jenkins, paul c johnston, christoph e schreiner, steven l miller, paula tallal",1996,1574822643,", 1997) and the efficacy of therapeutic interventions based on it (Merzenich et al., 1996; Tallal et al., 1996; for a recent review, see Stein and Walsh, 1997)."
2026352347,temporal processing deficits of language learning impaired children ameliorated by training,"michael m merzenich, william m jenkins, paul c johnston, christoph e schreiner, steven l miller, paula tallal",1996,1981401094,"(SLC) Software for both Fast ForWord to Language (FFW-L) and Fast ForWord Language to Reading (FFW-LR) consists of a series of ‘‘games” (For game descriptions, see Agnew et al., 2004; Gillam, 1999; Hook et al., 2001; Merzenich et al., 1996; Tallal et al., 1996).
Based on this theoretical framework of learning induced plasticity, initial studies in children employing a precursor of what is now a commercial program called ‘‘Fast ForWord ” (FFW) revealed that targeted training of rapidly changing transitions in speech affected auditory processing thresholds and improved receptive language in languagelearning impaired (LLI) children (Merzenich et al., 1996; Tallal et al., 1996).
Initially, strong positive results were reported by Tallal, Merzenich and colleagues based on laboratory studies involving young children (Merzenich et al., 1996; Tallal et al., 1996).
Our results fail to support claims that FFW has a specific beneficial effect on language skills (Merzenich et al., 1996; Tallal et al., 1996) and reading performance (Temple et al.
These findings are inconsistent with earlier reports on the prototype of FFW published by Tallal and colleagues (Merzenich et al., 1996; Tallal et al., 1996), but consistent with some of the more recent findings that have emerged since the commercial version of FFW became available for independent research (Agnew et al.
This theory was translated into practice by developing a remediation approach in which both non-linguistic auditory stimuli and speech stimuli are prolonged and presented repeatedly using a computer–based training procedure (Merzenich et al., 1996; Tallal et al., 1996)."
2026352347,temporal processing deficits of language learning impaired children ameliorated by training,"michael m merzenich, william m jenkins, paul c johnston, christoph e schreiner, steven l miller, paula tallal",1996,1992898741,"This theory has its roots in early studies of auditory processing by Lowe and Campbell (1965) and Eisenson (1968), and has gained momentum over the past decade with suggestions that it might have practical application to intervention ( Merzenich et al., 1996 ). Merzenich et al., 1996 ) experiments will be required to determine if the former give rise to the latter."
2026352347,temporal processing deficits of language learning impaired children ameliorated by training,"michael m merzenich, william m jenkins, paul c johnston, christoph e schreiner, steven l miller, paula tallal",1996,2065096458,"For example, some investigators propose that specific deficits in phonological working memory (Gathercole & Baddeley, 1990) or temporal processing (Merzenich et al., 1996; Tallal et al., 1996) underlie language impairment.
The specific mechanism accounts differ in terms of whether or not languagespecific deficits would be expected—the phonological working memory account makes language-specific claims, whereas the temporal processing account has been interpreted as a more generalized inability to process information of short duration regardless of modality (Tallal & Piercy, 1973a,b) or as a problem particular to processing rapidly changing acoustic cues in the speech signal (Merzenich et al., 1996)."
2026352347,temporal processing deficits of language learning impaired children ameliorated by training,"michael m merzenich, william m jenkins, paul c johnston, christoph e schreiner, steven l miller, paula tallal",1996,2073871158,"Tallal’s repetition task and a measure of working memory would be two popular choices given the recent interest in both of these areas (Gathercole & Baddeley, 1990; Merzenich et al., 1996; Tallal et al., 1996)."
2026352347,temporal processing deficits of language learning impaired children ameliorated by training,"michael m merzenich, william m jenkins, paul c johnston, christoph e schreiner, steven l miller, paula tallal",1996,2079041139,"Initial piloting of a prototype of FFW-L was conducted with 11 children with languagelearning disorders (Merzenich et al., 1996; Tallal et al., 1996)."
2026352347,temporal processing deficits of language learning impaired children ameliorated by training,"michael m merzenich, william m jenkins, paul c johnston, christoph e schreiner, steven l miller, paula tallal",1996,2124045015,"Impressive gains in temporal processing ability,phonological processing,andlanguage comprehension were reported for language-learningimpaired children exposed to these games ( Merzenich et al., 1996;  Tallal et al., 1996). Merzenich et al. (1996)  reported significant improvements in temporal processing—and by implication language-learning improvements—for all children exposed to a prototype of one of the games within the FFW program (i.e., the nonverbal circus sequence) after a minimum of nineteen 20-min sessions over 4 weeks."
2026352347,temporal processing deficits of language learning impaired children ameliorated by training,"michael m merzenich, william m jenkins, paul c johnston, christoph e schreiner, steven l miller, paula tallal",1996,2168689343,"(2000), Norbury et al. (2001), and Botting & Conti-Ramsden (2001) who found that either phonological awareness was related to morphosyntactic rule formation in developmental dyslexia or that non-word repetition was related to finite verb morphology in SLI.
Tallal & Piercy (1973), Tallal (1980), Merzenich et al. (1996) and Tallal et al."
2026352347,temporal processing deficits of language learning impaired children ameliorated by training,"michael m merzenich, william m jenkins, paul c johnston, christoph e schreiner, steven l miller, paula tallal",1996,2084745504,"Certain researchers (Tallal, Miller, and Fitch 1993;  Merzenich et al. 1996 ) also believe that some of the clinical manifestations of dyslexia are the consequence of a biologically based difficulty in responding accurately to auditory input presented at very rapid speeds, although some of these claims have been called into question (Studdert-Kennedy et al. 1994-1995)."
2026352347,temporal processing deficits of language learning impaired children ameliorated by training,"michael m merzenich, william m jenkins, paul c johnston, christoph e schreiner, steven l miller, paula tallal",1996,2123095825,"For example, an important question in this special issue concerns whether rate-related linguistic functions like naming-speed processes are related to domain-general timing mechanisms, or to more specific perceptual, linguistic, or motoric sources; or to some combination of factors (in addition to this issue, see Breznitz 1996; Farmer & Klein 1995;  Merzenich et al. 1996;  Ojemann 1984; Tallal et al. 1996; Wolf 1991; Wolf & Bowers ..."
2026352347,temporal processing deficits of language learning impaired children ameliorated by training,"michael m merzenich, william m jenkins, paul c johnston, christoph e schreiner, steven l miller, paula tallal",1996,2158572527,"Attention has recently focused on the hypothesis that impairments in phonological representation are secondary to “temporal” processing deficits (Tallal, 1980; Tallal et al., 1996; Merzenich et al., 1996)."
2026600646,further evidence of pleiotropy influencing speech and language analysis of the dyx8 region,"lara miscimarra, catherine m stein, christopher millard, amy kluge, kevin c cartier, lisa a freebairn, amy j hansen, lawrence d shriberg, h g taylor, barbara a lewis, sudha k iyengar",2007,2131141565,"In addition, SSD has also shown linkage to markers in DYX1 [36], DYX2 [36], and DYX5 regions [35]; [38], suggesting common genetic influences.
In studies of children ascertained for SSD, findings link this condition to dyslexia-related loci on chromosomes 3, 6 and 15, with suggestive links to chromosome 1 [35–38]."
2026728277,on refining theoretical models of emergent literacy the role of empirical evidence,"monique senechal, joanne lefevre, brenda l smithchant, karen v colton",2001,307583642,"From an empirical perspective, the existence of the three separate constructs has been confirmed by statistical models that demonstrate that a separation of the three constructs (in contrast to one or two) best explains children’s developing literacy skills (Lonigan, Burgess, & Anthony, 2000; Sénéchal et al., 2001; Whitehurst et al., 1994).
The specific examples that we use in the following description of the constructs underlying Sénéchal et al.’s (2001) model came from a formal field study; however, for the purposes of this discussion, we culled the data for specific “best examples,” rather than analyzed them through some form of grounded theory.
Unlike oral language and metalinguistic knowledge, which are often viewed as biologically primary, the development of literacy knowledge is viewed as biologically secondary and requires activities and experiences that directly involve print or its equivalent (Geary, 1995; Sénéchal et al., 2001).
“biologically secondary” and require specific exposure to experiences or instruction to develop (Geary, 1995; Jordan, Snow, & Porche, 2000; Sénéchal et al., 2001; Snow, 1983)."
2026728277,on refining theoretical models of emergent literacy the role of empirical evidence,"monique senechal, joanne lefevre, brenda l smithchant, karen v colton",2001,1119698501,"70 D’après Sigel (1992) et son modèle de distanciation (évoqué ici dans le chapitre 2, p."
2026728277,on refining theoretical models of emergent literacy the role of empirical evidence,"monique senechal, joanne lefevre, brenda l smithchant, karen v colton",2001,1544993446,"However, in a meta-analysis of 36 studies relevant to the double deficit hypothesis, Vukovic and Siegel (2006) concluded there was not enough evidence to support a core deficit in naming speed."
2026728277,on refining theoretical models of emergent literacy the role of empirical evidence,"monique senechal, joanne lefevre, brenda l smithchant, karen v colton",2001,2127823584,"However, a meta-analysis reported by Vukovic and Siegel (2006) showed that there is no agreement about the predictive role of RAN."
2026728277,on refining theoretical models of emergent literacy the role of empirical evidence,"monique senechal, joanne lefevre, brenda l smithchant, karen v colton",2001,53046819,"Upon careful consideration of past literature describing emergent literacy behaviors (e.g., Purcell-Gates, 2001; Sénéchal et al., 2001; van Kleeck, 1998), it was determined that the some of the behaviors coded as phonological awareness should have been included in the written language category (e."
2026728277,on refining theoretical models of emergent literacy the role of empirical evidence,"monique senechal, joanne lefevre, brenda l smithchant, karen v colton",2001,1523858776,"well-established precursors of reading development (Lervåg et al., 2009; Sénéchal et al., 2001)."
2026728277,on refining theoretical models of emergent literacy the role of empirical evidence,"monique senechal, joanne lefevre, brenda l smithchant, karen v colton",2001,1973608629,"Previous research documents that vocabulary plays a crucial role in children’s literacy achievement in school (Biemiller, 2001; Sénéchal et al., 2002), particularly as vocabulary relates strongly to children’s reading comprehension skills (Stahl & Fairbanks, 1986)."
2026728277,on refining theoretical models of emergent literacy the role of empirical evidence,"monique senechal, joanne lefevre, brenda l smithchant, karen v colton",2001,2060830773,"The model by  Senechal, LeFevre, Smith-Chant, and Colton (2001)  considers emergent literacy as a separate construct from oral language (vocabulary) and metalinguistic skills (phonological awareness).Among the competences outside the model phonological awareness show prediction on reading acquisition in first grade ( Senechal et al., 2001 )."
2026728277,on refining theoretical models of emergent literacy the role of empirical evidence,"monique senechal, joanne lefevre, brenda l smithchant, karen v colton",2001,2115657648,"Specifically, previous studies have indicated that books containing interesting fonts and print embedded in illustrations may be more conducive to print referencing ( Justice & Lankford, 2002 ;  Smolkin, Conlon, & Yaden, 1988 ;  Smolkin, Yaden, Brown, & Hofius, 1992 ;  Zucker et al, 2009 )."
2026728277,on refining theoretical models of emergent literacy the role of empirical evidence,"monique senechal, joanne lefevre, brenda l smithchant, karen v colton",2001,2132511132,"Monique Senechal at Carleton University and her colleagues have proposed a theoretical model wherein different literacy activities contribute differently to children's early literacy development ( Senechal, LeFevre, Smith-Chant, & Colton, 2001 )."
2026758223,specific contributions of phonological abilities to early reading acquisition results from a dutch latent variable longitudinal study,"p f de jong, d a v van der leij",1999,2045483726,"For example, in a longitudinal study of Dutch children from kindergarten through the second grade, de Jong and van der Leij (1999) found that Grade 1"
2026763889,kindergarten prediction of reading skills a longitudinal comparative analysis,"christopher schatschneider, jack m fletcher, david j francis, coleen d carlson, barbara r foorman",2004,1997328047,"Further, additional longitudinal data are needed to predict outcomes beyond the primary grades (Good, Simmons, & Kame'enui, 2001) and to identify the earliest time frame to screen for potential reading problems (Schatschneider et al., 2004).
This finding contradicts the commonly held view that it is necessary to wait until the child has been exposed to early kindergarten curriculum before screening (Schatschneider et al., 2004; Snow et al., 1998)."
2026763889,kindergarten prediction of reading skills a longitudinal comparative analysis,"christopher schatschneider, jack m fletcher, david j francis, coleen d carlson, barbara r foorman",2004,2106341525,"knowledge decreases across kindergarten as observed by Schatschneider et al. (2004). As shown here and in previous research by Worden and Boettcher (1990) and Treiman and Kessler (2003), the order in which the letters appear in the alphabet and frequency of their appearance in words has little effect on children’s acquisition of alphabetic knowledge."
2026763889,kindergarten prediction of reading skills a longitudinal comparative analysis,"christopher schatschneider, jack m fletcher, david j francis, coleen d carlson, barbara r foorman",2004,2044268484,"Compton, 2003; Neuhaus, Foorman, Francis, & Carlson, 2001; Plaza, 2003;  Schatschneider, Fletcher, Francis, Carlson, & Foorman, 2004;  Simpson & Everatt, 2005; Spring & Davis, 1988; Swanson, Trainin, Necoechea, & Hammill, 2003; Uhry, 2002; Wagner, Torgesen, & Rashotte, 1994; Wolf, 1991).However, contrary to this prediction, several studies have found that colors and objects do not predict reading ability as well as do letters or digits (Denckla & Rudel, 1974; McBride-Chang, 1996;  Schatschneider et al., 2004;  Walsh, Price, & Gillingham, 1988)."
2026763889,kindergarten prediction of reading skills a longitudinal comparative analysis,"christopher schatschneider, jack m fletcher, david j francis, coleen d carlson, barbara r foorman",2004,2089680182,"RAN is a concurrent and longitudinal predictor of reading development (eg,  Denckla & Rudel, 1974 ;  Kirby, Parrila, & Pfeiffer, 2003 ;  Schatschneider, Fletcher, Francis, Carlson, & Foorman, 2004 ;  van den Bos, Zijlstra, & Spelberg, 2002 ) even among 5-year-olds ( Simpson & Everatt, 2005 )."
2026763889,kindergarten prediction of reading skills a longitudinal comparative analysis,"christopher schatschneider, jack m fletcher, david j francis, coleen d carlson, barbara r foorman",2004,1905557918,"24 Hertzman, 2004; Taylor & Schatschneider, 2010; Ready, 2010), English language learner status (Gottardo & Mueller, 2009; Yesil-Dagli, 2011), level of literacy support by the teacher (Boonen, Van Damme, Onghena, 2014; Konstantopoulous, 2011), and some type of baseline measure of achievement (Bishop & League, 2006; Schatschneider et al., 2004)."
2026763889,kindergarten prediction of reading skills a longitudinal comparative analysis,"christopher schatschneider, jack m fletcher, david j francis, coleen d carlson, barbara r foorman",2004,1967252711,"Phonological measures, including PSF, have been shown to be strong indicators of reading outcomes (Good, Simmons, & Smith,  1998 ; Rouse & Fantuzzo,  2006 ; Schatschneider, Francis, Carlson, Fletcher, & Foorman,  2004 )."
2026763889,kindergarten prediction of reading skills a longitudinal comparative analysis,"christopher schatschneider, jack m fletcher, david j francis, coleen d carlson, barbara r foorman",2004,1976072701,"Second, similar to many previous studies (e.g., Leppa ¨nen et al., 2006; Parrila et al., 2004;  Schatschneider, Fletcher, Francis, Carlson, & Foorman, 2004 ), we did not include any measures of intelligence."
2026763889,kindergarten prediction of reading skills a longitudinal comparative analysis,"christopher schatschneider, jack m fletcher, david j francis, coleen d carlson, barbara r foorman",2004,2165021613,"Among kindergarteners and school entrants phonological recoding was often shown to predict later reading skills (Badian, 2000; Catts, Gillispie, Leonard, Kail, & Miller, 2002; Kirby, Parrila, & Pfeiffer, 2003; Schatschneider et al., 2004).
In the past decades intelligence, phonological processing skills, and working memory functioning were identified as important preconditions of the successful acquisition of reading and spelling (e.g., Alloway et al., 2005; Lonigan et al., 2009; Schatschneider et al., 2004; Schneider & Näslund, 1993; Wagner & Torgesen, 1987)."
2026763889,kindergarten prediction of reading skills a longitudinal comparative analysis,"christopher schatschneider, jack m fletcher, david j francis, coleen d carlson, barbara r foorman",2004,122935328,"On phonological awareness, one of the most predictive prereading skills (Schatschneider et al., 2004), 54% of the children in this study scored below the 23rd percentile."
2026763889,kindergarten prediction of reading skills a longitudinal comparative analysis,"christopher schatschneider, jack m fletcher, david j francis, coleen d carlson, barbara r foorman",2004,425908830,"A number of studies found rapid automatic naming (RAN) to be a significant predictor of later reading outcomes (Catts et al., 2001; Catts et al., 2013; Hagan-Burke et al.; NELP, 2008; Parrila et al., 2009; Schatschneider et al., 2004; Simmons et al., 2013; Torgesen et al., 1999).
In the four studies reviewed that explored the predictiveness of combinations of subtests, only phonological awareness was a part of all test batteries (Catts et al., 2013; Parrila et al., 2009; Schatschneider et al., 2004; Vellutino et al., 2008)."
2026763889,kindergarten prediction of reading skills a longitudinal comparative analysis,"christopher schatschneider, jack m fletcher, david j francis, coleen d carlson, barbara r foorman",2004,758157466,"Schwanenflugel et al. (2004) concluded from their data that fluent word decoding skills do free up attentional resources which are then available for prosodic reading and that prosody appears to be a result of fluent word decoding skills, since better decoders also demonstrate reading with fewer pauses and more adult-like prosodic contours."
2026763889,kindergarten prediction of reading skills a longitudinal comparative analysis,"christopher schatschneider, jack m fletcher, david j francis, coleen d carlson, barbara r foorman",2004,867934353,"In a study of 945 kindergarten students, letter name and letter sound knowledge were found to be uniquely predictive of subsequent reading achievement (Schatschneider et al., 2004).
In a study of 945 kindergarten students, letter name and letter sound knowledge were found to be uniquely predictive of subsequent reading achievement (Schatschneider et al., 2004). Measures of letter name and letter sound knowledge were not timed in the Schatschneider et al. (2004) study.
Untimed measures of letter name knowledge and letter sound knowledge were also found to be strong predictors of future reading ability (Schatschneider et al., 2004)."
2026763889,kindergarten prediction of reading skills a longitudinal comparative analysis,"christopher schatschneider, jack m fletcher, david j francis, coleen d carlson, barbara r foorman",2004,1544993446,"RAN of letters and numbers may not be reliable in predicting reading ability among young children because RAN is confounded by knowledge of letters and numbers (Pennington & Lefly, 2001; Schatschneider et al., 2004)."
2026763889,kindergarten prediction of reading skills a longitudinal comparative analysis,"christopher schatschneider, jack m fletcher, david j francis, coleen d carlson, barbara r foorman",2004,1658334450,"29 success in academics, and can have consequences for adulthood (Good, 2001; Halonen et al., 2006; Schatschneider et al. 2004; Snowling et al., 2001; & Cummings et al., 2011)."
2026763889,kindergarten prediction of reading skills a longitudinal comparative analysis,"christopher schatschneider, jack m fletcher, david j francis, coleen d carlson, barbara r foorman",2004,1660515937,", 2009; Storch & Whitehurst, 2002) as well as a very large literature that has documented the connection between phonological awareness and letter knowledge in kindergarten and word recognition/reading comprehension in the early school grades (Al Otaiba et al., 2011; Catts, Fey, Zhang, Tomblin, 2001; Elbro, Borstrom, & Petersen, 1998; Schatschneider et al., 2004; O’Connor & Jenkins, 1999; Vellutino et al., 2008).
This battery included measures that previously have been reported to be predictive of word reading outcomes (Catts et al., 2015; Schatschneider et al., 2004; van Weerdenburg, Verhoeven, van Balkom, & Bosman, 2009)."
2026763889,kindergarten prediction of reading skills a longitudinal comparative analysis,"christopher schatschneider, jack m fletcher, david j francis, coleen d carlson, barbara r foorman",2004,1964361826,"... Poskiparta, Laakkonen, & Niemi, 2005; German: Mayringer, Wimmer, & Landerl, 1998; Wimmer, 1993; Greek: Nikolopoulos, Goulandris, Hulme, & Snowling, 2006; Italian: Di Filippo et al., 2005) as well as in inconsistent orthographies (e.g., English: Blachman, 1984; Bowers, 1995; Compton, 2003; Kirby, Parrila, & Pfeiffer, 2003; Manis, Doi, & Bhadha, 2000; McBride-Chang & Manis, 1996; Parrila, Kirby, & McQuarrie, 2004; Savage ...Fourth, the fact that the sample of the present study consisted of older readers may have resulted in an underestimation of the contribution of RAN to reading compared to what has been reported in previous studies with younger readers (e.g., Bowers & Swanson, 1991; de Jong & van der Leij, 1999; Georgiou et al., 2006; Kirby et al., 2003; McBride-Chang et al., 2003; McBride-Chang & Zhong, 2003;  Schatschneider et al., 2004 )."
2026763889,kindergarten prediction of reading skills a longitudinal comparative analysis,"christopher schatschneider, jack m fletcher, david j francis, coleen d carlson, barbara r foorman",2004,1965618324,"The present findings about the implication of phonological awareness and naming speed in written language performance confirm our previous observations (Plaza, 2001; Plaza & Cohen, 2003, 2004) and those of  Schatschneider et al. (2004)  who showed that measures of letter name and letter sound knowledge, naming speed, and phonological awareness are good predictors of multiple reading outcomes in grades 1 and 2. More specifically, ..."
2026763889,kindergarten prediction of reading skills a longitudinal comparative analysis,"christopher schatschneider, jack m fletcher, david j francis, coleen d carlson, barbara r foorman",2004,1973673460,"Letter knowledge, both in terms of identification and associating letters with sounds, has been consistently found to be one of the strongest predictors of later reading achievement (eg, Schatschneider, Fletcher, Francis, Carlson, & Foorman,  2004 )."
2026763889,kindergarten prediction of reading skills a longitudinal comparative analysis,"christopher schatschneider, jack m fletcher, david j francis, coleen d carlson, barbara r foorman",2004,1974341837,"Specific deficits in phonological processing have been documented in VP/EP children ( Wolke & Meyer, 1999 ;  Wolke et al, 2008 ) and such difficulties have been associated with attainment in both reading and mathematics after adjustment for IQ in children born at term and preterm ( Breslau, Paneth, & Lucia, 2004 ;  Schatschneider, Fletcher, Francis, Carlson, & Foorman, 2004 ;  Wocadlo & Rieger, 2007 )."
2026763889,kindergarten prediction of reading skills a longitudinal comparative analysis,"christopher schatschneider, jack m fletcher, david j francis, coleen d carlson, barbara r foorman",2004,1975944286,"Children who did not know all five letters were not administered the test (Schatschneider et al., 2004).
correct response in this example is rug, which corresponds to the first sound of rake (Schatschneider et al., 2004)."
2026763889,kindergarten prediction of reading skills a longitudinal comparative analysis,"christopher schatschneider, jack m fletcher, david j francis, coleen d carlson, barbara r foorman",2004,1987010373,"Schatschneider, Fletcher, Francis, Carlson, and Foorman (2004)  found that letter-sound knowledge, phonological awareness, and naming speed accounted for unique variance in later reading outcomes, but oral language, perceptual skills, and vocabulary did not.Oral language abilities have been found to be significantly associated with word reading abilities in the monolingual reading literature (Aarnouste, van den Bos, & Brand-Gruwel, 1998; Catts, Fey, Zhang, & Tomblin, 2001; Gough & Tunmer, 1986; Hedrick & Cunningham, 1995; Juel, Griffith, & Gough, 1986), although there are exceptions ( Schatschneider et al., 2004 )."
2026763889,kindergarten prediction of reading skills a longitudinal comparative analysis,"christopher schatschneider, jack m fletcher, david j francis, coleen d carlson, barbara r foorman",2004,1990775580,"름 검사와 자모소리 검사를 개발하였다(Kim & Jo, 2006; Landerl & Wimmer, 2008; Schatschneider et al., 2004)."
2026763889,kindergarten prediction of reading skills a longitudinal comparative analysis,"christopher schatschneider, jack m fletcher, david j francis, coleen d carlson, barbara r foorman",2004,1999144576,", vocabulary), and letter knowledge are predictive of children’s early literacy skills (Lonigan, 2006; Lonigan et al., 2000; McCardle, Scarborough, & Catts, 2001; Scarborough, 1998; Schatschneider et al., 2004)."
2026763889,kindergarten prediction of reading skills a longitudinal comparative analysis,"christopher schatschneider, jack m fletcher, david j francis, coleen d carlson, barbara r foorman",2004,2013655409,young children with literacy learning difficulties present different skill profiles than those with good reading potential ( Schatschneider et al. 2004 );
2026763889,kindergarten prediction of reading skills a longitudinal comparative analysis,"christopher schatschneider, jack m fletcher, david j francis, coleen d carlson, barbara r foorman",2004,2015843249,"This conclusion derives primarily from studies showing how preschoolers’ literacy and language correspond with later acquisition of reading and spelling in school ( Schatschneider, Fletcher, Francis, Carlson, & Foorman, 2004 )."
2026763889,kindergarten prediction of reading skills a longitudinal comparative analysis,"christopher schatschneider, jack m fletcher, david j francis, coleen d carlson, barbara r foorman",2004,2019291708,"When the  accuracy  of word recognition is considered, both phonological awareness and naming speed appear to predict this up until the beginning of third grade ( Parilla, Kirby, & McQuarry, 2004 ;  Schatschneider, Francis, Carlson, Fletcher, & Foorman, 2004 ;  Wagner et al, 1997 )."
2026763889,kindergarten prediction of reading skills a longitudinal comparative analysis,"christopher schatschneider, jack m fletcher, david j francis, coleen d carlson, barbara r foorman",2004,2025571827,"The acquisition of alphabet knowledge, or knowledge of letter names and corresponding sounds, is an important accomplishment in children’s early literacy development (Whitehurst & Lonigan, 1998) and recognized as the strongest predictor of later reading ability (Hammill, 2004; National Research Council, 1998; Scarborough, 1998;  Schatschneider, Fletcher, Francis, Carlson, & Foorman, 2004;  Share, Jorm, Maclean, & Matthews, 1984).Although knowledge of letter sounds would seem to be more important for learning to read and write than knowledge of letter names, strong predictive relations with later literacy skills have been found for knowledge of letter names as well as letter sounds (e.g., Scarborough, 1998;  Schatschneider et al., 2004 ).Letter naming abilities have been found to uniquely predict emergent and later reading skills once letter sound knowledge was controlled (e.g., Burgess & Lonigan, 1998; Lonigan, Burgess, Anthony, & Barker, 1998;  Schatschneider et al., 2004 ).Despite correlational research suggesting causal relations among alphabetic and other emergent literacy skills (e.g., Lonigan, Burgess, & Anthony, 2000; Scarborough, 1998;  Schatschneider et al., 2004;  Wagner et al., 1994), the present study found no immediate evidence of transfer from alphabet instruction to measures of letter–word identification, phonological awareness, emergent reading, or developmental spelling."
2026763889,kindergarten prediction of reading skills a longitudinal comparative analysis,"christopher schatschneider, jack m fletcher, david j francis, coleen d carlson, barbara r foorman",2004,2025960113,"Letter name knowledge assessed during the preschool and kindergarten years has been found to be a significant predictor of children's later reading skills ( Schatschneider, Fletcher, Francis, Carlson, & Foorman, 2004 ;  Share, Jorm, Maclean, & Matthews, 1984 ;  Stage, Sheppard, Davidson, & Browning, 2001 )."
2026763889,kindergarten prediction of reading skills a longitudinal comparative analysis,"christopher schatschneider, jack m fletcher, david j francis, coleen d carlson, barbara r foorman",2004,2031189666,"Previous research has shown that naming speed accounts for unique variance in reading fluency (Bowers, 1993; Geva & Zadeh, 2006;  Schatschneider, Fletcher, Francis, Carlson, & Foorman, 2004;  Torgesen, Wagner, Rashotte, Burgess, & Hecht, 1997).For example, several studies of beginning readers that provide zero order correlational data have demonstrated that decoding abilities are more highly correlated with reading fluency than naming speed (Geva & Zadeh, 2006;  Schatschneider et al., 2004 )."
2026763889,kindergarten prediction of reading skills a longitudinal comparative analysis,"christopher schatschneider, jack m fletcher, david j francis, coleen d carlson, barbara r foorman",2004,2032281613,"Rapid letter naming is previously linked with reading fluency (Compton, 2000;  Schatschneider, Fletcher, Francis, Carlson & Foorman, 2004 ), Orthographic processing efficiency in dyslexia 129"
2026763889,kindergarten prediction of reading skills a longitudinal comparative analysis,"christopher schatschneider, jack m fletcher, david j francis, coleen d carlson, barbara r foorman",2004,2032612552,"Several reading-related skills have been identified that are highly predictive of later reading achievement, including print awareness and phonological awareness ( Adams, 1990 ;  Schatschneider, Fletcher, Francis, Carlson, & Foorman, 2004 )."
2026763889,kindergarten prediction of reading skills a longitudinal comparative analysis,"christopher schatschneider, jack m fletcher, david j francis, coleen d carlson, barbara r foorman",2004,2035073007,"Although rapid automatic naming tasks appear to have a stronger predictive value in kindergarten for later reading fluency, phonemic awareness is linked to later fluency outcomes and should be examined when reading difficulties occur (Allor,  2002 ; Phillips & Torgesen,  2006 ; Schatschneider, Fletcher, Francis, Carlson, & Foorman,  2004 )."
