,Tue Jan 21 15:36:12 2020,"2016465473, 2035846038, 2005274577, 2184230429, 2026763889, 2538299743, 1990597524, 2069584151, 1997328047, 2109352893, 2122148443, 2091456956, 2106341525, 2522119927, 2078695450",2531542623,piloting an early identification protocol for reading disabilities,2016,"amy j hadley, karen t kimberlin",journal of communication disorders deaf studies & hearing aids,1,0,13,"Background: Several U.S. states have mandated screening procedures for the early identification of children with reading disorders. This study describes a protocol for identifying students at risk for reading difficulty during the kindergarten year. 
Methods: The authors piloted a protocol that included two reading screening instruments, a teacher questionnaire, a parent questionnaire and an oral language screening tool. Kindergarten children in two divergent elementary schools were screened. 
Results: Fifty-nine percent of the children screened demonstrated at least one warning sign warranting follow-up. The authors also found agreement among the results obtained through the various screening tools. Results were provided to first grade teachers the following year so that skill deficits could be addressed. Repeat screening of the children showed gains in skill development for 64% of the children in the follow-up phase.
Conclusion: Children at risk for early reading difficulties can be identified as early as during the kindergarten year. Early identification allows teachers to employ instructional techniques and strategies in an effort to remediate deficits before children demonstrate greater lags in skill development. While early identification is important for all children, it may be an even greater advantage for children entering school with the additional risk factors of social and economic disadvantage."
,Tue Jan 21 15:36:12 2020,"2016465473, 2035846038, 2005274577, 2184230429, 2026763889, 2538299743, 1990597524, 2069584151, 1997328047, 2109352893, 2122148443, 2091456956, 2106341525, 2522119927, 2078695450",2155239171,phonological awareness reading accuracy and spelling ability of children with inconsistent phonological disorder,2008,"alison holm, faith farrier, barbara dodd",international journal of language & communication disorders,1,53,56,"Background: Although children with speech disorder are at increased risk of literacy impairments, many learn to read and spell without difficulty. They are also a heterogeneous population in terms of the number and type of speech errors and their identified speech processing deficits. One problem lies in determining which preschool children with speech disorder will have difficulties acquiring literacy skills.Aims: Two studies are presented that investigate the relationship between speech disorders and literacy. The first examined the phonological awareness abilities of children with different types of speech difficulties. The second study investigated the literacy skills of children with a history of inconsistent speech disorder.Methods & Procedures: Experiment 1 measured the syllable segmentation, rhyme awareness and alliteration awareness of 61 preschool children: 46 with speech disorder (14 with delayed development, 17 who made consistent non‐developmental errors, and 15 who made inconsistent errors) ..."
,Tue Jan 21 15:36:12 2020,"2016465473, 2035846038, 2005274577, 2184230429, 2026763889, 2538299743, 1990597524, 2069584151, 1997328047, 2109352893, 2122148443, 2091456956, 2106341525, 2522119927, 2078695450",2041261499,the development of phonological awareness and letter knowledge in young new zealand children,2014,"alison w arrow, claire mclachlan",speech language and hearing,1,0,58,"AbstractThe predictive nature of phonological awareness for the development of literacy skills has been replicated frequently. While the conclusions of these studies have been overwhelmingly supportive of phonological awareness being important for early literacy, there has been less groundswell in terms of its application, particularly in early childhood settings. This paper examines the nature of phonological awareness, letter knowledge, and own name knowledge in a sample of 98 New Zealand children, aged between 3 and 5 years. It examines the development of emergent literacy skills over a 3-month period, with assessments carried out at the start of that time and the end. The nature of the relationships between the emergent literacy skills of phonological awareness, letter name knowledge, and own name knowledge was also examined. A developmental pattern from own name spelling ability to letter knowledge to initial phoneme awareness was found. Support for the lexical restructuring hypothesis was also found..."
,Tue Jan 21 15:36:12 2020,"2016465473, 2035846038, 2005274577, 2184230429, 2026763889, 2538299743, 1990597524, 2069584151, 1997328047, 2109352893, 2122148443, 2091456956, 2106341525, 2522119927, 2078695450",2046410784,anxiety and response to reading intervention among first grade students,2014,"amie e grills, amie e grills, jack m fletcher, sharon vaughn, amy e barth, carolyn a denton, karla k stuebing",child care quarterly,1,7,50,"Background
For school-aged children with reading difficulties, an emerging and important area of investigation concerns determining predictors of intervention response. Previous studies have focused exclusively on cognitive and broadly defined behavioral variables. What has been missing, however, are studies examining anxiety, which is among the most commonly experienced difficulty for youth."
,Tue Jan 21 15:36:12 2020,"2016465473, 2035846038, 2005274577, 2184230429, 2026763889, 2538299743, 1990597524, 2069584151, 1997328047, 2109352893, 2122148443, 2091456956, 2106341525, 2522119927, 2078695450",1597705177,the effects of supplemental instruction in phonological awareness on the skills of kindergarten students,2008,sally king shanahan,NA,0,0,36,"Dissertation Chair: Dr. Lynanne Black
Dissertation Committee Members: Dr. Joseph Kovaleski, Dr. Mark Staszkiewicz, and Dr. Becky Knickelbein"
,Tue Jan 21 15:36:12 2020,"2016465473, 2035846038, 2005274577, 2184230429, 2026763889, 2538299743, 1990597524, 2069584151, 1997328047, 2109352893, 2122148443, 2091456956, 2106341525, 2522119927, 2078695450",1980600287,the interrelationships of mathematical precursors in kindergarten,2011,paul t cirino,journal of experimental child psychology,1,96,75,"Previous efforts have evaluated several potential predictors of mathematical performance in children at the kindergarten level (Geary, Hoard, & Hamson, 1999; Geary, Hamson, & Hoard, 2000; Gersten, Jordan, & Flojo, 2005; Jordan, Kaplan, Olah & Locuniak, 2006; Jordan, Kaplan, Locuniak & Ramineni, 2007; Koponen, Aunola, Ahonen, & Nurmi, 2007; Stock, Desoete, & Roeyers, 2007). Predictors that involve an understanding of quantity, that utilize counting, or that in some way tap “number sense” have recently received much attention, although subdivisions within this area are not always clear. In contrast to such number or quantitative predictors, there is also a large body of research that implicates non-quantitative cognitive skills, particularly domain general skills such as working memory, in the expression of math skill (e.g., Bull, Espy, & Wiebe, 2008; Geary, 2004; Swanson, 2006; Swanson, Jerman, & Zheng, 2008). Language and reading skills are also frequently implicated in discussions of math ability and disability in general (Jordan & Hanich, 2003; Jordan, Kaplan, & Hanich, 2002; Geary, 1993; Gersten et al., 2005), with several studies specifically assessing the role of phonological skills or other reading related skills such as rapid naming as predictors of mathematical outcomes (Geary, Hoard, Byrd-Craven, Nugent, & Numtee, 2007; Hecht, Torgesen, Wagner, & Rashotte, 2001; Krajewski & Schneider, 2009).

While many studies evaluate the relationships of the above types of precursors to math, there are a much smaller number that evaluate them in a multivariate context, and still fewer that do so in the context of a comprehensive model. Thus, little is known about how these sets of precursors relate to one another, which has implications for the extent to which they may have unique contributions to math performance. Recently, however, LeFevre and colleagues (LeFevre, Fast, Skwarchuck, Smith-Chant, Bisanz et al., in press) have proposed a model (the “pathways” model) relating the three types of precursors described above to mathematical achievement, and this serves as a framework for the present study. The current study contributes to existing research by: (a) evaluating the three pathways of LeFevre et al. (in press) at the level of latent rather than observed variables; (b) assessing the quantity domain comprehensively and distinguishing between core and mediating precursors therein; (c) establishing the relationship of these latent variables to a measure of small sums addition; and (d) examining performance in a relatively large and diverse sample at the kindergarten level, after students have been exposed to a formal learning environment, but have not yet completed development of their procedural arithmetic skills. Understanding what predicts early mathematical performance is crucial given the importance of these skills for more complex mathematical skill many years later (Duncan et al., 2007)."
,Tue Jan 21 15:36:12 2020,"2016465473, 2035846038, 2005274577, 2184230429, 2026763889, 2538299743, 1990597524, 2069584151, 1997328047, 2109352893, 2122148443, 2091456956, 2106341525, 2522119927, 2078695450",2024115181,development of reading skills among preschool and primary school pupils,2004,"ulla leppanen, pekka niemi, kaisa aunola, jarierik nurmi",reading research quarterly,1,136,40,"This study investigated the trajectories of preschool and first-grade children's development of reading skills, as well as the cognitive and social antecedents of that development. One-hundred and ninety-six 5- to 6-year-old children were tested in October and April of their preschool year and again in the first grade. Data included measures of reading ability and its cognitive and social antecedents, which were analyzed using Simplex and Piecewise Growth Curve Modeling. The results showed that during the preschool year individual differences in reading grew larger and that this growth was faster among those who entered preschool with well-developed skills. However, during the first grade individual differences in reading diminished. The results suggest that systematic reading instruction in primary school education is more beneficial for children with less developed literacy skills, whereas children with more developed reading skills gain relatively less from reading instruction in the first grade.

ESTE ESTUDIO investigo el curso evolutivo de las habilidades de lectura en ninos de pre-escolar y escuela primaria, asi como los antecedentes cognitivos y sociales de dicho desarrollo. Ciento noventa y seis ninos de 5 a 6 anos fueron evaluados en octubre y abril en pre-escolar y nuevamente en primer grado. Los datos incluyeron medidas de habilidad de lectura y sus antecedentes cognitivos y sociales y fueron analizados usando el metodo “Simplex and Piecewise Growth Curve Modeling.” Los resultados mostraron que, durante el ano de pre-escolar las diferencias individuales en lectura aumentaron y que este crecimiento fue mas rapido entre aquellos que entraron a preescolar con habilidades bien desarrolladas. Sin embargo, durante el primer grado, las diferencias individuales en lectura disminuyeron. Los resultados sugieren que la ensenanza sistematica de la lectura en la educacion primaria es mas beneficiosa para los ninos con habilidades de lectoescritura menos desarrolladas; en tanto que los ninos con habilidades de lectura mas desarrolladas obtienen relativamente menos beneficios de la ensenanza de la lectura en primer grado.

DIESE STUDIE untersuchte die Gedankenbahnen bei der Entwicklung von Leseleistungen von Kindern in der Vorschule und der ersten Klasse, sowie die kognitiven und sozialen Antezedentien dieser Entwicklung. Einhundertsechsundneunzig funf bis sechs Jahre alte Kinder wurden im Oktober und im April wahrend ihres Vorschuljahres und dann nochmals in der ersten Klasse gepruft. Die Daten umfassten das Ermessen der Lesefahigkeit und deren kognitiven und sozialen Antezedentien, die mittels Nutzung der “Simplex- und Piecewise” Wachstumsmodellkurven analysiert wurden. Die Ergebnisse zeigten, das sich wahrend des Vorschuljahres individuelle Differenzen im Lesen verbesserten und das dieser Zuwachs bei jenen, die mit bereits gut entwickelten Leistungen in der Vorschule begannen, schneller vonstatten ging. Jedoch verringerten sich individuelle Differenzen wahrend der ersten Klasse. Die Ergebnisse empfehlen, das systematische Leseanweisungen in der Grundschulerziehung fur Kinder mit geringer entwickelten Leseleistungen vorteilhafter sind, wohingegen Kinder mit besser entwickelten Leseleistungen relativ geringfugig von den Leseanweisungen in der ersten Klasse profitieren."
,Tue Jan 21 15:36:12 2020,"2016465473, 2035846038, 2005274577, 2184230429, 2026763889, 2538299743, 1990597524, 2069584151, 1997328047, 2109352893, 2122148443, 2091456956, 2106341525, 2522119927, 2078695450",2600767891,who to refer for speech therapy at 4 years of age versus who to watch and wait,2017,"angela t morgan, angela t morgan, kyriaki ttofari eecen, kyriaki ttofari eecen, angela pezic, katherine brommeyer, katherine brommeyer, cristina mei, patricia eadie, sheena reilly, sheena reilly, barbara dodd",the journal of pediatrics,1,16,20,"Objective NA To examine predictors of speech disorder resolution versus persistence at age 7 years in children with speech errors at age 4 years. NA Study design NA Participants were drawn from a longitudinal, community cohort. Assessment at age 4 years (N = 1494) identified children with speech errors. Reassessment at age 7 years allowed categorization into resolved or persistent categories. Logistic regression examined predictors of speech outcome, including family history, sex, socioeconomic status, nonverbal intelligence, and speech error type (delay vs disorder). NA Results NA At age 7 years, persistent errors were seen in over 40% of children who had errors at age 4 years. Speech symptomatology was the only significant predictor of outcome ( P  = .02). Children with disordered errors at age 4 years were twice as likely to have poor speech outcomes at age 7 years compared with those with delayed errors. NA Conclusions NA Children with speech delay at age 4 years seem more likely to resolve, and this might justify a ""watch and wait"" approach. In contrast, those with speech disorder at age 4 years appear to be at greater risk for persistent difficulties, and could be prioritized for therapy to offset long-term impacts."
,Tue Jan 21 15:36:12 2020,"2016465473, 2035846038, 2005274577, 2184230429, 2026763889, 2538299743, 1990597524, 2069584151, 1997328047, 2109352893, 2122148443, 2091456956, 2106341525, 2522119927, 2078695450",1988826220,effects of explicit teacher implemented phoneme awareness instruction in 4 year olds,2014,"ann a tyler, heather osterhouse, katherine wickham, robert mcnutt, yuanyuan shao",clinical linguistics & phonetics,1,4,31,"AbstractThe purpose of this study was to determine whether gains would be observed in an integrated group of 4-year-olds when phoneme awareness skills were explicitly taught by trained early childhood educators. In a quasi-experimental design with a delayed treatment approach, one classroom (N = 14) was randomly assigned to receive the instructional program in fall, while a second classroom (N = 10) served as a control and subsequently received the program in spring. Baseline assessment of speech and language skills indicated there were four participants with speech and/or language impairments. The teacher training involved an initial workshop and weekly hour-long mentoring meetings; the program was provided for 20 min a day, 4 d a week, for 10 weeks. Outcome measures of phoneme awareness and letter knowledge skills were obtained from non-standardized tasks administered pre-instruction and post-instruction, at mid-year and end-year points. When each classroom received the phoneme instruction, participants..."
,Tue Jan 21 15:36:12 2020,"2016465473, 2035846038, 2005274577, 2184230429, 2026763889, 2538299743, 1990597524, 2069584151, 1997328047, 2109352893, 2122148443, 2091456956, 2106341525, 2522119927, 2078695450",1542939903,the effectiveness of a 2 year supplementary tutor assisted computerized intervention on the reading development of beginning readers at risk for reading difficulties a randomized controlled trial,2013,"anne regtvoort, haytske zijlstra, aryan van der leij",dyslexia,1,9,52,"Children with low (pre-)literacy skills may benefit from individual tutoring during the early phases of learning to read. Dutch at-risk students from 13 schools received in first and second grade a computerized reading intervention, delivered by non-professional tutors at school. Digital logs indicated that treatment integrity was lower than intended; therefore, the intervention group was subdivided using a completion criterion. Third grade assessments revealed that the subgroup that had finished the program successfully (IF, N = 40) was able to read as fluent as the average reader, outperforming the subgroup that had not completely finished the program (InF, N = 31) as well as the group that had not worked with the program (controls, N = 66) on all reading measures. This study demonstrates that a well-implemented tutoring model can serve as a (cost-)effective complement to the classroom practice for beginning readers."
,Tue Jan 21 15:36:12 2020,"2016465473, 2035846038, 2005274577, 2184230429, 2026763889, 2538299743, 1990597524, 2069584151, 1997328047, 2109352893, 2122148443, 2091456956, 2106341525, 2522119927, 2078695450",1979572021,a study of classroom based phonological awareness training for preschoolers with speech and or language disorders,1998,"anne van kleeck, ronald b gillam, teresa ukrainetz mcfadden",american journal of speech language pathology,1,126,66,"Sixteen preschool children with speech and/or language disorders received phonological awareness training for a period of 9 months. Eight children attended a preschool classroom, and 8 children attended a pre-kindergarten classroom. The classrooms were located in a private school for children with speech and language disorders. A group of older children with speech and/or language disorders served as a nontreatment comparison group. Children in the treatment groups received 15 minutes of small-group lessons twice each week for two semesters. Classroom-based treatment focused on rhyming the first semester and on phoneme awareness the second semester. Rhyming and phoneme awareness activities were adapted from the literature on the development of phonological awareness in typically-achieving children. Results revealed that preschool children with speech and/or language disorders made significant improvement in rhyming and phoneme awareness. Comparisons with the non-treatment group indicated that gains in pho..."
,Tue Jan 21 15:36:12 2020,"2016465473, 2035846038, 2005274577, 2184230429, 2026763889, 2538299743, 1990597524, 2069584151, 1997328047, 2109352893, 2122148443, 2091456956, 2106341525, 2522119927, 2078695450",1984375521,cognitive and reading profiles of two samples of canadian first nations children comparing two models for identifying reading disability,2013,"troy janzen, donald h saklofske, j p das",canadian journal of school psychology,1,3,43,"Two Canadian First Nations samples of Grades 3 and 4 children were assessed for cognitive processing, word reading, and phonological awareness skills. Both groups were from Plains Cree rural reservations in different provinces. The two groups showed significant differences on several key cognitive variables although there were more similarities than differences. Groups, separately and combined, showed a significant relationship between decoding, phonological awareness variables, word decoding, and successive processing that has also been observed among children from the mainstream culture. In general, the cognitive processing, reading, and reading subskills of First Nations children are, on average, below the norms for these measures. The findings are discussed in terms of reading disability identification practices from a Discrepancy Model and the Consistency–Discrepancy Model using PASS (Planning, Attention, Simultaneous, and Successive) theory among First Nations children."
,Tue Jan 21 15:36:12 2020,"2016465473, 2035846038, 2005274577, 2184230429, 2026763889, 2538299743, 1990597524, 2069584151, 1997328047, 2109352893, 2122148443, 2091456956, 2106341525, 2522119927, 2078695450",1969286375,rapid serial naming relations between different stimuli and neuropsychological factors,2005,"vesa narhi, timo ahonen, mikko aro, t leppasaari, tapio t korhonen, asko tolvanen, heikki lyytinen",brain and language,1,31,61,"We report two studies on rapid serial naming (RSN). Study 1 addressed the relations among RSN tasks comprising different stimuli. Separate components for RSN of alphanumeric and non-alphanumeric stimuli, as well as for tasks in which the stimuli alternated between categories were identified. In Study 2, phonological skills, processing speed, motor dexterity, and verbal fluency were found to explain RSN performance. The studies indicate: (1) that RSN tasks vary in their properties according to the stimuli used and according to the way the tasks are arranged, and (2) that RSN tasks are multi-componented."
,Tue Jan 21 15:36:12 2020,"2016465473, 2035846038, 2005274577, 2184230429, 2026763889, 2538299743, 1990597524, 2069584151, 1997328047, 2109352893, 2122148443, 2091456956, 2106341525, 2522119927, 2078695450",2006269440,phoneme awareness and future reading ability,1993,virginia a mann,journal of learning disabilities,1,155,23,"This study investigates two group-administered tests of phoneme awareness, a phoneme segmentation test and an invented spelling test. Each was given to 100 kindergarten children (48 female, 52 male), along with two tests of visual-motor ability. One year later the same children received standardized reading tests and portions of an IQ test. Scores on each test of phoneme awareness predicted between 30% and 40% of variance in first-grade reading ability. In contrast, scores on the tests of visual-motor ability bore a less systematic, less substantial relation to future reading ability."
,Tue Jan 21 15:36:12 2020,"2016465473, 2035846038, 2005274577, 2184230429, 2026763889, 2538299743, 1990597524, 2069584151, 1997328047, 2109352893, 2122148443, 2091456956, 2106341525, 2522119927, 2078695450",20614457,understanding the development of alphabet knowledge in at risk populations the influence of pre literacy skills,2012,ashley marie coursin,NA,0,3,30,NA
,Tue Jan 21 15:36:12 2020,"2016465473, 2035846038, 2005274577, 2184230429, 2026763889, 2538299743, 1990597524, 2069584151, 1997328047, 2109352893, 2122148443, 2091456956, 2106341525, 2522119927, 2078695450",2570020474,improving the odds identifying language activities that support the language development of preschoolers with poorer vocabulary skills,2018,aste mjelve hagen,scandinavian journal of educational research,1,2,56,"ABSTRACTThe aim of the current study is to determine what language activities Norwegian preschool children took part in, and to examine whether these language activities predict children’s language comprehension. We tested children (n = 134) with language measures at age 4/5 and age 5/6 and interviewed their teachers (n = 71) about the kinds of language activities the children engaged in during that school year. Teachers reported a variety of classroom language activities, ranging from informal language stimulation of everyday situations to more explicit language activities such as book reading, language games, vocabulary training and school preparation groups. Book reading every day significantly predicted children’s language comprehension."
,Tue Jan 21 15:36:12 2020,"2016465473, 2035846038, 2005274577, 2184230429, 2026763889, 2538299743, 1990597524, 2069584151, 1997328047, 2109352893, 2122148443, 2091456956, 2106341525, 2522119927, 2078695450",2979432687,differential long term outcomes for individuals with histories of preschool speech sound disorders,2019,"barbara a lewis, lisa a freebairn, jessica tag, jrrobert p igo, allison ciesla, sudha k iyengar, catherine m stein, h gerry taylor",american journal of speech language pathology,1,0,39,Purpose The goal of this study was to determine whether adolescent outcomes for individuals with histories of early speech sound disorders (SSD) could be differentiated by speech and language skill...
,Tue Jan 21 15:36:12 2020,"2016465473, 2035846038, 2005274577, 2184230429, 2026763889, 2538299743, 1990597524, 2069584151, 1997328047, 2109352893, 2122148443, 2091456956, 2106341525, 2522119927, 2078695450",2115935971,the structure of oral language and reading and their relation to comprehension in kindergarten through grade 2,2015,"barbara r foorman, sarah herrera, yaacov petscher, alison m mitchell, adrea j truckenmiller",reading and writing,1,46,41,"This study examined the structure of oral language and reading and their relation to comprehension from a latent variable modeling perspective in Kindergarten, Grade 1, and Grade 2. Participants were students in Kindergarten (n = 218), Grade 1 (n = 372), and Grade 2 (n = 273), attending Title 1 schools. Students were administered phonological awareness, syntax, vocabulary, listening comprehension, and decoding fluency measures in mid-year. Outcome measures included a listening comprehension measure in Kindergarten and a reading comprehension test in Grades 1 and 2. In Kindergarten, oral language (consisting of listening comprehension, syntax, and vocabulary) shared variance with phonological awareness in predicting a listening comprehension outcome. However, in Grades 1 and 2, phonological awareness was no longer predictive of reading comprehension when decoding fluency and oral language were included in the model. In Grades 1 and 2, oral language and decoding fluency were significant predictors of reading comprehension."
,Tue Jan 21 15:36:12 2020,"2016465473, 2035846038, 2005274577, 2184230429, 2026763889, 2538299743, 1990597524, 2069584151, 1997328047, 2109352893, 2122148443, 2091456956, 2106341525, 2522119927, 2078695450",2062022807,development of rapid temporal processing and its impact on literacy skills in primary school children,2014,"claudia steinbrink, claudia steinbrink, karin zimmer, thomas lachmann, martin dirichs, thomas kammer",child development,1,26,65,"In a longitudinal study, auditory and visual temporal order thresholds (TOTs) were investigated in primary school children (N = 236; mean age at first data point = 6;7) at the beginning of Grade 1 and the end of Grade 2 to test whether rapid temporal processing abilities predict reading and spelling at the end of Grades 1 and 2. Auditory and visual TOTs differed but showed comparable developmental trajectories over 20 months. Visual TOTs were not predictive of literacy measures; auditory TOTs in Grade 1 were the best predictor. Interestingly, they were related to spelling in Grade 2 while auditory TOTs in Grade 2 were not, suggesting that rapid auditory processing abilities have a causal influence on literacy development."
,Tue Jan 21 15:36:12 2020,"2016465473, 2035846038, 2005274577, 2184230429, 2026763889, 2538299743, 1990597524, 2069584151, 1997328047, 2109352893, 2122148443, 2091456956, 2106341525, 2522119927, 2078695450",2130660446,examining the role of attention and instruction in at risk kindergarteners electrophysiological measures of selective auditory attention before and after an early literacy intervention,2013,"courtney stevens, courtney stevens, beth harn, david j chard, jeff currin, danielle parisi, helen j neville",journal of learning disabilities,1,25,53,"Several studies report that adults and adolescents with reading disabilities also experience difficulties with selective attention. In the present study, event-related brain potentials (ERPs) were used to examine the neural mechanisms of selective attention in kindergarten children at risk for reading disabilities (AR group, n = 8) or on track in early literacy skills (OT group, n = 6) across the first semester of kindergarten. The AR group also received supplemental instruction with the Early Reading Intervention (ERI). Following ERI, the AR group demonstrated improved skills on standardized early literacy measures such that there were no significant differences between the AR and OT groups at posttest or winter follow-up. Analysis of the ERP data revealed that at the start of kindergarten, the AR group displayed reduced effects of attention on sensorineural processing compared to the OT group. Following intervention, this difference between groups disappeared, with the AR group only showing improvements..."
,Tue Jan 21 15:36:12 2020,"2016465473, 2035846038, 2005274577, 2184230429, 2026763889, 2538299743, 1990597524, 2069584151, 1997328047, 2109352893, 2122148443, 2091456956, 2106341525, 2522119927, 2078695450",2089680182,evaluating the effectiveness of read well kindergarten,2010,"barbara gunn, keith smolkowski, patricia f vadasy",journal of research on educational effectiveness,1,12,97,"This article reports the outcomes of an experimental evaluation of Read Well Kindergarten (RWK), a program that focuses on the development of vocabulary, phonological awareness, alphabetic understanding, and decoding. Kindergarten teachers in 24 elementary schools in New Mexico and Oregon were randomly assigned, by school, to teach RWK or their own program. Treatment teachers received 2 days of training and taught daily lessons. Project staff assessed 1,520 students at pretest and 1,428 at posttest with measures of vocabulary, phonological awareness, alphabetic understanding, and decoding. Follow-up testing was conducted in fall and spring of first grade. Analyses of final outcomes revealed a statistically significant difference favoring intervention students on curriculum-based measures of sight words and decodable words. Although these results did not generalize to standardized measures, follow-up analyses indicated that the impact of RWK rested on the rate of opportunities for independent stud..."
,Tue Jan 21 15:36:12 2020,"2016465473, 2035846038, 2005274577, 2184230429, 2026763889, 2538299743, 1990597524, 2069584151, 1997328047, 2109352893, 2122148443, 2091456956, 2106341525, 2522119927, 2078695450",2056369156,language problems at 2 years of age and their relationship with school age language impairment and neuropsychiatric disorders,2008,carmela miniscalco,european psychiatry,1,5,69,NA
,Tue Jan 21 15:36:12 2020,"2016465473, 2035846038, 2005274577, 2184230429, 2026763889, 2538299743, 1990597524, 2069584151, 1997328047, 2109352893, 2122148443, 2091456956, 2106341525, 2522119927, 2078695450",2156351496,the stability of primary language disorder four years after kindergarten diagnosis,2003,"j bruce tomblin, xuyang zhang, paula buckwalter, marlea obrien",journal of speech language and hearing research,1,143,28,The rates of change in the language status of children with language impairment unaccompanied by other developmental or sensory disorders (primary language disorder) were studied in a longitudinal ...
,Tue Jan 21 15:36:12 2020,"2016465473, 2035846038, 2005274577, 2184230429, 2026763889, 2538299743, 1990597524, 2069584151, 1997328047, 2109352893, 2122148443, 2091456956, 2106341525, 2522119927, 2078695450",2057881608,literacy growth in the academic year versus summer from preschool through second grade differential effects of schooling across four skills,2012,"lori e skibbe, kevin j grimm, ryan p bowles, frederick j morrison",scientific studies of reading,1,21,61,"Differences in literacy growth over the summer versus the school year were examined to isolate how schooling affects children's literacy development from preschool through second grade across four literacy skills. Children (n = 383) were tested individually twice each year for up to 4 years on measures of phonological awareness, decoding, reading comprehension, and vocabulary. Growth curve analyses indicated that schooling effects were greatest for decoding skills and reading comprehension, were medium in size for phonological awareness, and were less evident for vocabulary. Except for vocabulary, relatively small amounts of growth were observed for preschoolers, followed by a period of rapid growth for kindergarteners and first graders, which slowed again for second graders. Findings demonstrate the differential effect of schooling on four separate literacy skills during the crucial school transition period."
,Tue Jan 21 15:36:12 2020,"2016465473, 2035846038, 2005274577, 2184230429, 2026763889, 2538299743, 1990597524, 2069584151, 1997328047, 2109352893, 2122148443, 2091456956, 2106341525, 2522119927, 2078695450",2130363041,the relationship between phonological awareness and reading and spelling achievement eleven years later,1995,"g wayne macdonald, anne cornwall",journal of learning disabilities,1,108,15,"This study reports follow-up data from 24 teenagers (mean age = 17 years; 11 boys and 13 girls) who had participated in a study of phonological analysis and reading and spelling abilities 11 years earlier, when they were enrolled in kindergarten. The results indicated that phonological awareness ability assessed during kindergarten (via the Auditory Analysis Test) was a significant predictor of word identification and spelling skills 11 years later, when both socioeconomic status and vocabulary development were controlled. In contrast, socioeconomic status, vocabulary development, word recognition, and spelling achievement assessed at kindergarten were not significantly correlated with reading and spelling achievement 11 years later. Results are discussed regarding the relative stability of phonological awareness and the importance of this awareness as a precursor to the development of word identification and spelling skills."
,Tue Jan 21 15:36:12 2020,"2016465473, 2035846038, 2005274577, 2184230429, 2026763889, 2538299743, 1990597524, 2069584151, 1997328047, 2109352893, 2122148443, 2091456956, 2106341525, 2522119927, 2078695450",2791472846,gender gaps in letter sound knowledge persist across the first school year,2018,"hermundur sigmundsson, hermundur sigmundsson, adrian dybfest eriksen, greta storm ofteland, monika haga",frontiers in psychology,1,2,33,"Literacy is the cornerstone of a primary school education and enables the intellectual and social development of young children. Letter-sound knowledge has been identified as critical for developing proficiency in reading. This study explored the development of letter-sound knowledge in relation to gender during the first year of primary school. 485 Norwegian children aged 5-6 years completed assessment of letter-sound knowledge, i.e. uppercase letters- name; uppercase letter –sound; lowercase letters- name; lowercase letter-sound. The children were tested in the beginning, middle, and end of their first school year. The results revealed a clear gender difference in all four variables in favor of the girls which were relatively constant over time. Implications for understanding the role of gender and letter-sound knowledge for later reading performance are discussed"
,Tue Jan 21 15:36:12 2020,"2016465473, 2035846038, 2005274577, 2184230429, 2026763889, 2538299743, 1990597524, 2069584151, 1997328047, 2109352893, 2122148443, 2091456956, 2106341525, 2522119927, 2078695450",2286354229,the effects of kindergarten through second grade reading instruction and intervention on third grade reading achievement,2013,teresia chevaliermetzger,NA,0,0,41,NA
,Tue Jan 21 15:36:12 2020,"2016465473, 2035846038, 2005274577, 2184230429, 2026763889, 2538299743, 1990597524, 2069584151, 1997328047, 2109352893, 2122148443, 2091456956, 2106341525, 2522119927, 2078695450",2600677197,classification of language and literacy skills in first grade,2017,julia ai cheng lee,NA,0,0,140,NA
,Tue Jan 21 15:36:12 2020,"2016465473, 2035846038, 2005274577, 2184230429, 2026763889, 2538299743, 1990597524, 2069584151, 1997328047, 2109352893, 2122148443, 2091456956, 2106341525, 2522119927, 2078695450",2009359559,the early identification of language based reading disabilities,1997,hugh w catts,language speech and hearing services in schools,1,61,24,Research and clinical practice clearly demonstrate that many reading disabilities are language-based. Because the language deficits associated with reading disabilities are often present during the...
